source_id,ra,dec,distance_pc,bp_rp,M_G,ruwe,tension_score,nss_likelihood,anomaly_class
4912320779822624000,23.479580229148585,-55.52430374497416,41.98740154282161,1.2826405,6.490700007678685,28.416334,2.1493275,0.9579294981200114,Unexplained Astrometric Tension (High Priority)
1391009688062653824,231.9075626152998,42.88865412429352,32.56840103797276,1.5485306,6.925240814088651,16.516712,1.735956,0.957853173304796,Unexplained Astrometric Tension (High Priority)
4241912119057100928,297.90124553499334,2.9767229539295883,42.68963757877449,1.3740349,6.751240661000939,33.08753,2.1899517,0.9576118466691309,Unexplained Astrometric Tension (High Priority)
5768592397990346112,249.327654034644,-83.54673657185407,42.45791378495901,1.0201874,4.9401257458500325,10.073729,1.437444,0.9574471126571062,Below Top 5% Threshold
6631456997113317248,278.9574621016509,-61.228791092719135,40.5623376294343,1.4302158,5.861006121639177,28.184128,2.1198668,0.9573286098959926,Unexplained Astrometric Tension (High Priority)
149767987810042624,62.9849842726935,23.63610634024568,36.58230688035631,1.4296322,6.255525556925172,22.46139,1.9729958,0.9571786272894713,Unexplained Astrometric Tension (High Priority)
1333979085082651008,259.86958726671986,33.086263963733906,38.68961907115569,1.471837,6.6413572310926,18.813934,1.7723091,0.9567888049878103,Unexplained Astrometric Tension (High Priority)
3884088257491348352,156.89392501866072,12.97965646062303,46.37926638325413,1.4696445,6.87225462607795,10.948198,1.4573705,0.9567478314644007,Below Top 5% Threshold
2906725327816769792,81.94072908715606,-28.800808352101363,35.54303419122566,1.5172853,6.931385503326137,11.372953,1.4315627,0.9566471857746641,Below Top 5% Threshold
5871764831114179968,207.9153741179834,-57.43750429342162,32.63304352217319,0.86722136,5.224172499150529,11.304525,1.5605142,0.9564589508176858,Unexplained Astrometric Tension (High Priority)
576411244218052224,18.58793040851025,89.30640877827095,44.344509992602,1.4507256,6.778668698496517,23.95794,1.9900097,0.9555270475182885,Unexplained Astrometric Tension (High Priority)
3191904249963463808,66.1741471947132,-8.754005905620055,43.60638793334668,0.8345623,5.140388429690015,11.737066,1.5898925,0.955521434168507,Unexplained Astrometric Tension (High Priority)
499849844393678336,86.62695786632412,74.6092903649378,37.46680897076192,0.8740969,4.30207946986647,25.908375,2.1193585,0.9553888395912318,Unexplained Astrometric Tension (High Priority)
6562104510915442944,323.7082876647428,-49.79358815763508,41.17577483827804,0.8082018,4.897421698031803,10.456601,1.5192266,0.9553851319155123,Unexplained Astrometric Tension (High Priority)
6410766630956403840,327.5995316667886,-58.30545679999609,42.92784670413866,0.8925977,4.567681477701154,12.357045,1.5932688,0.9553464711148032,Unexplained Astrometric Tension (High Priority)
3310876802567157248,66.85605547720428,14.260578556388577,48.96612935629217,1.33076,6.576652122306424,12.669773,1.500603,0.9552577517971322,Unexplained Astrometric Tension (High Priority)
3817534337625985280,170.87509547259216,7.024697236311857,37.00269237353464,1.6370335,6.992510374201666,27.549984,2.0932865,0.9552231422445137,Unexplained Astrometric Tension (High Priority)
1402707735867918080,234.4806114691428,50.08107214066883,46.36974489622084,0.7837181,4.254672466872968,14.285105,1.8612597,0.9552090418682961,Unexplained Astrometric Tension (High Priority)
2683284082351171840,331.0740067596428,2.6060514543697053,36.6087727974575,1.4254313,6.286641146663825,28.94093,2.1532972,0.9551905328432422,Unexplained Astrometric Tension (High Priority)
1207257552481630720,230.160284740872,15.379547238862704,30.685540285142917,1.2396502,6.285817128106778,11.022792,1.4342023,0.9551200077510018,Below Top 5% Threshold
1108328134781066880,110.50926853391368,68.27482444940482,37.78537325957128,1.42978,6.792402416420991,23.47485,1.9587383,0.9550916650239923,Unexplained Astrometric Tension (High Priority)
1762987494080694016,311.555869099026,15.907606875878937,36.64520093408565,0.9206114,4.51487546313789,15.07648,1.7164102,0.9550546114630469,Unexplained Astrometric Tension (High Priority)
2768404669096691072,3.127755168130869,14.563214418819324,44.118404705319264,1.0439973,4.982770998861279,10.646879,1.501893,0.9547917024523221,Unexplained Astrometric Tension (High Priority)
2078929961307827200,296.67309100885655,44.34853850916056,40.91827033296271,0.7423568,3.884894663744447,32.786983,2.3551614,0.9547092439917398,Unexplained Astrometric Tension (High Priority)
3297396274614449920,64.06834701747788,7.159213909372406,40.298740448740425,0.8301816,4.334804038365199,25.024624,2.1195016,0.9545560106788153,Unexplained Astrometric Tension (High Priority)
4433380077474648192,248.213458802102,3.245207416281944,45.254941572326814,1.1024351,5.307147957385757,28.569544,2.1434522,0.954548938160845,Unexplained Astrometric Tension (High Priority)
1189404610382948224,236.13218451286187,11.26631324911478,42.42567836607338,0.7574754,4.2518360239804815,29.831694,2.18252,0.9543503003626472,Unexplained Astrometric Tension (High Priority)
