source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,visibility_periods_used,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,plx_snr,pm_tot,vt_kms,log_ruwe,log_noise,tension_score
633890310501952640,142.02280849762477,18.4930789454022,29.936772912949305,0.02500828,361.42419184392077,0.024574,-178.4520469701964,0.018734142,1.0879883,0.058925185,17,14.080895,15.763272,12.838897,1.4753273,-28.294653,1.321107,False,,1197.074453588642,403.0788750578284,63.82729763163165,0.036624208,0.024865264,0.06148947
3300725905060807936,65.6256472411211,10.434597500431904,20.88137893168201,0.015299192,108.0143432699817,0.017182406,-5.94003024630074,0.012439449,1.061675,0.08516032,17,11.8271,12.876305,10.810303,1.3497397,39.547134,0.3843503,False,3401.1423,1364.8681148182598,108.17754994162331,24.5583604344112,0.025991572,0.035493925,0.0614855
472900642603422848,57.12566086633637,57.7676365257128,20.510780057627237,0.01904784,76.69873928849455,0.020679858,1.9913000937682308,0.0188406,1.0351698,0.11294029,23,8.327177,8.659389,7.818671,1.2064334,16.130041,0.14102276,False,5558.84,1076.8034865797329,76.72458461606618,17.73265524826649,0.01501161,0.04647187,0.06148348
2301096456173750528,340.62959681034596,85.41366299706,22.547504789994235,0.011742757,-190.57329475429128,0.014766491,-95.55939796733225,0.01386208,1.1300124,0.019516997,28,13.657085,15.025162,12.5072565,1.4194906,-34.649956,10.647566,False,,1920.1202377072784,213.18953823624875,44.82174944569769,0.053083207,0.008394448,0.061477654
3552000252294347392,166.86431865551566,-19.29169201116245,53.37841940538086,0.016442463,-235.05390333553316,0.018227471,-45.88312263866047,0.016670246,1.0603977,0.08639911,17,9.644162,10.602821,8.6741085,1.3284886,-4.485079,0.17531447,False,3611.5488,3246.3761693354527,239.49028877251897,21.26883002277543,0.025468795,0.03598939,0.061458185
1943592827385671680,353.6787147246588,49.23412031938375,20.716345332400877,0.015838329,83.62900126313107,0.012254298,-11.314889450411231,0.011961922,1.0644428,0.08226731,24,9.673716,10.172924,9.016142,1.2292486,-15.881108,0.18802449,False,4772.755,1307.9880876816303,84.39097449101892,19.310977705114226,0.02712231,0.03433453,0.061456837
4309224392703603584,287.42416676580297,9.81459765922654,42.75033032508492,0.0153054865,126.64192516656023,0.016081141,-353.9828451401533,0.015611618,1.1066129,0.04099643,18,13.316129,14.948209,12.084173,1.4704642,-36.947075,1.9140036,False,3011.4292,2793.137630975613,375.95482689202225,41.68862707456249,0.043995738,0.017449241,0.06144498
2118161223373978624,277.0717578484153,45.07367001319704,22.33017607463096,0.015200731,4.89098183068488,0.017441122,10.716494719512436,0.01891702,0.9994911,0.15253599,26,12.091851,13.045646,11.123803,1.3279372,-56.382874,0.37309828,False,,1469.0198496718813,11.779854088291058,2.5007436001976977,-0.00022107066,0.06165451,0.061433442
194394347281717504,84.08341137494361,41.4989435810273,31.104452796998295,0.028668307,-137.60798204250096,0.030510155,35.92955243723677,0.023336476,1.0697857,0.07678903,16,14.648037,14.810898,14.357626,1.1742195,,,False,,1084.9769764492019,142.22126936625693,21.67521368058668,0.029296795,0.032130618,0.061427414
2962193318618221056,79.69597282442622,-21.393921105554117,48.96547579780371,0.014194523,-137.03457956608858,0.009682576,-36.953536085376264,0.012270868,1.0536528,0.093163945,25,8.8545265,9.607202,8.0116,1.2774955,26.891802,0.1446191,False,4149.8276,3449.6034739507054,141.9297002958432,13.740568745614315,0.02269751,0.038685307,0.061382815
6140026770384108672,192.2732241106722,-41.260940934403166,23.85556404346185,0.014460599,-175.45692295878555,0.014807437,47.21369961539271,0.011564996,1.1149153,0.033070076,19,13.414988,14.855223,12.240034,1.4346793,-28.38174,0.89293015,False,,1649.6940383382146,181.6982807996205,36.106262153891315,0.047241855,0.014129787,0.061371643
6661513040811850624,287.336819639584,-48.5419629441687,20.729859680723504,0.027882509,211.40453383146237,0.02684093,-174.42149725169344,0.025322441,1.1107845,0.036908545,16,14.676816,16.325573,13.440816,1.4728913,-6.9648256,4.8520775,False,3167.6118,743.471820636068,274.07067633736455,62.674028626692646,0.04562982,0.015740437,0.06137026
1897265867019303296,327.41796654080764,29.554412470054043,23.157307217093283,0.028484756,-72.75190629996132,0.029029883,-66.84243251790542,0.027505057,1.0777278,0.068709664,18,14.947582,16.62228,13.69612,1.4879878,10.370282,2.4574318,False,,812.9719318587797,98.7965113513078,20.22436778918031,0.032509085,0.028859716,0.0613688
1728674141358771840,183.8314573534341,87.70035139518129,20.66850439285029,0.020418225,-27.143385577451912,0.024721934,52.40946341774348,0.022894174,0.99117106,0.16203468,24,6.1886435,6.3502235,5.8949323,1.1766309,,,False,6988.542,1012.2576540494974,59.02131171316016,13.536961950361038,-0.003851386,0.065219074,0.061367687
