null_error,k_predict,k_shuffle,noise_fraction,seed
17.141986089497266,30,50,0.1,42
16.624378040396195,30,50,0.1,42
17.402859640642085,30,50,0.1,42
16.76138030734704,30,50,0.1,42
17.875557086430447,30,50,0.1,42
17.774710849011488,30,50,0.1,42
17.320291119883844,30,50,0.1,42
16.61590352475001,30,50,0.1,42
17.39742206830463,30,50,0.1,42
17.104389704708353,30,50,0.1,42
18.01485147010075,30,50,0.1,42
16.26314750599971,30,50,0.1,42
16.890481744382637,30,50,0.1,42
16.363485609505688,30,50,0.1,42
15.46629971158011,30,50,0.1,42
16.06918087437792,30,50,0.1,42
15.371867613140187,30,50,0.1,42
16.941780365187682,30,50,0.1,42
16.12388729615063,30,50,0.1,42
16.30345064073078,30,50,0.1,42
15.20713448711721,30,50,0.1,42
15.881532923169788,30,50,0.1,42
17.21345141191634,30,50,0.1,42
16.00049380383227,30,50,0.1,42
18.406659828507735,30,50,0.1,42
17.734538450654014,30,50,0.1,42
17.36912905817389,30,50,0.1,42
19.132683374426964,30,50,0.1,42
18.4586097413545,30,50,0.1,42
17.570505539252885,30,50,0.1,42
16.438977317893293,30,50,0.1,42
17.776781314574524,30,50,0.1,42
16.52726685086089,30,50,0.1,42
17.36949769629333,30,50,0.1,42
16.78652326715956,30,50,0.1,42
18.889257618060277,30,50,0.1,42
16.775620184934358,30,50,0.1,42
16.57323107813116,30,50,0.1,42
15.940096101869125,30,50,0.1,42
16.81965985829126,30,50,0.1,42
17.36699893921546,30,50,0.1,42
18.08747201642275,30,50,0.1,42
16.237094780734388,30,50,0.1,42
16.514456775350872,30,50,0.1,42
18.26865460117744,30,50,0.1,42
18.039315933653654,30,50,0.1,42
17.12165448882481,30,50,0.1,42
17.78358344145127,30,50,0.1,42
16.635444047328164,30,50,0.1,42
16.87765912234704,30,50,0.1,42
17.17582160643649,30,50,0.1,42
17.005531705266744,30,50,0.1,42
17.15196753598621,30,50,0.1,42
15.98793414454819,30,50,0.1,42
17.60550423528251,30,50,0.1,42
16.76902283921427,30,50,0.1,42
15.105176014393342,30,50,0.1,42
16.609314466672302,30,50,0.1,42
16.223778331687456,30,50,0.1,42
16.71140633836712,30,50,0.1,42
16.703872823339726,30,50,0.1,42
16.522837347252285,30,50,0.1,42
17.039957058614643,30,50,0.1,42
17.100760572595643,30,50,0.1,42
16.066502337618008,30,50,0.1,42
17.84787990274294,30,50,0.1,42
16.968231671976092,30,50,0.1,42
16.240699434932935,30,50,0.1,42
16.981302213915242,30,50,0.1,42
16.721416742002596,30,50,0.1,42
16.121974860264668,30,50,0.1,42
17.94777755081273,30,50,0.1,42
15.580444863152804,30,50,0.1,42
16.826851663080987,30,50,0.1,42
16.290030687431262,30,50,0.1,42
17.520071710142805,30,50,0.1,42
16.608667916879398,30,50,0.1,42
16.39919793260924,30,50,0.1,42
16.781610515529138,30,50,0.1,42
16.853204661176783,30,50,0.1,42
16.857853431522166,30,50,0.1,42
17.811611785555804,30,50,0.1,42
17.307465844211002,30,50,0.1,42
15.976879788776857,30,50,0.1,42
16.99086359729276,30,50,0.1,42
16.621516186612183,30,50,0.1,42
16.693513318293427,30,50,0.1,42
16.50742249386425,30,50,0.1,42
15.537860976826359,30,50,0.1,42
16.68673710642927,30,50,0.1,42
17.217477793239574,30,50,0.1,42
18.49068928633008,30,50,0.1,42
16.66984479933067,30,50,0.1,42
16.97613425008039,30,50,0.1,42
16.4924030182791,30,50,0.1,42
18.13995403910038,30,50,0.1,42
18.3003970484354,30,50,0.1,42
17.275669066102616,30,50,0.1,42
17.208381206538967,30,50,0.1,42
17.127464808011332,30,50,0.1,42
18.110826756007008,30,50,0.1,42
14.682337907855977,30,50,0.1,42
18.247674313670338,30,50,0.1,42
17.30803398897821,30,50,0.1,42
16.81701695926445,30,50,0.1,42
16.60166587133095,30,50,0.1,42
16.343070341651185,30,50,0.1,42
18.137912973310335,30,50,0.1,42
18.090550442659133,30,50,0.1,42
17.65261265660341,30,50,0.1,42
17.063656075163244,30,50,0.1,42
17.519808641813576,30,50,0.1,42
17.18470811877674,30,50,0.1,42
18.520794464863602,30,50,0.1,42
16.892440678230578,30,50,0.1,42
16.187882858568187,30,50,0.1,42
16.33008602057547,30,50,0.1,42
16.706598203341592,30,50,0.1,42
16.494499515898994,30,50,0.1,42
16.35449156464047,30,50,0.1,42
16.763798259685096,30,50,0.1,42
16.795852738293448,30,50,0.1,42
17.631434732190648,30,50,0.1,42
16.66283292322116,30,50,0.1,42
17.329080538916763,30,50,0.1,42
17.551272237631736,30,50,0.1,42
16.565046713859164,30,50,0.1,42
17.322590428977726,30,50,0.1,42
17.106569362940533,30,50,0.1,42
18.598470043114787,30,50,0.1,42
16.7110888206903,30,50,0.1,42
18.90243569864764,30,50,0.1,42
16.995091441496875,30,50,0.1,42
17.651335021879937,30,50,0.1,42
16.761114706675286,30,50,0.1,42
16.02622445476361,30,50,0.1,42
17.145811815135705,30,50,0.1,42
16.01974031446811,30,50,0.1,42
15.445987152490524,30,50,0.1,42
17.723602857741625,30,50,0.1,42
16.009985414947018,30,50,0.1,42
16.908851499136254,30,50,0.1,42
15.771650641432977,30,50,0.1,42
15.105631476118088,30,50,0.1,42
15.583471296381308,30,50,0.1,42
15.936593899362137,30,50,0.1,42
16.745377609181933,30,50,0.1,42
17.121799745955464,30,50,0.1,42
17.506842745071047,30,50,0.1,42
16.922842310230596,30,50,0.1,42
16.61932197161652,30,50,0.1,42
16.179051085876527,30,50,0.1,42
17.662618161694315,30,50,0.1,42
17.036201869356642,30,50,0.1,42
19.232037153005532,30,50,0.1,42
16.95401730996823,30,50,0.1,42
17.01759283525567,30,50,0.1,42
16.921151813056575,30,50,0.1,42
16.67572086334092,30,50,0.1,42
17.538608322474378,30,50,0.1,42
16.405043978478727,30,50,0.1,42
15.637677436052709,30,50,0.1,42
16.322242745984376,30,50,0.1,42
15.657443053866217,30,50,0.1,42
17.447753493474597,30,50,0.1,42
17.764258348377123,30,50,0.1,42
16.71500609717782,30,50,0.1,42
17.516878840477855,30,50,0.1,42
15.768021689606817,30,50,0.1,42
16.19319194750075,30,50,0.1,42
17.614078988050068,30,50,0.1,42
19.11067403258793,30,50,0.1,42
16.131779650163253,30,50,0.1,42
15.395990169137903,30,50,0.1,42
17.262158831659455,30,50,0.1,42
16.910521925201763,30,50,0.1,42
17.74932636502635,30,50,0.1,42
17.746803713722763,30,50,0.1,42
17.097210656083803,30,50,0.1,42
17.23491329315584,30,50,0.1,42
16.07784385680487,30,50,0.1,42
13.527717842302277,30,50,0.1,42
16.733458576737263,30,50,0.1,42
15.74996573513155,30,50,0.1,42
15.998593991838966,30,50,0.1,42
16.522446021610257,30,50,0.1,42
16.32069147994528,30,50,0.1,42
15.922600827147726,30,50,0.1,42
16.699354828825083,30,50,0.1,42
17.406141859684666,30,50,0.1,42
16.89965533802521,30,50,0.1,42
15.817037230322878,30,50,0.1,42
15.51078067990024,30,50,0.1,42
15.867087074974226,30,50,0.1,42
16.46813224373153,30,50,0.1,42
17.072604330058617,30,50,0.1,42
17.21559507287011,30,50,0.1,42
16.103356181882056,30,50,0.1,42
16.842983198274293,30,50,0.1,42
16.48752182483252,30,50,0.1,42
17.639300048114478,30,50,0.1,42
16.940570612880464,30,50,0.1,42
17.425627010940083,30,50,0.1,42
17.018419453238273,30,50,0.1,42
16.430900392746977,30,50,0.1,42
16.990754389577035,30,50,0.1,42
18.13423080287315,30,50,0.1,42
18.512166667853684,30,50,0.1,42
17.563578261779256,30,50,0.1,42
16.283663793689648,30,50,0.1,42
15.142778388992916,30,50,0.1,42
16.499353787699086,30,50,0.1,42
16.614125126896155,30,50,0.1,42
17.44433317805884,30,50,0.1,42
15.85339117937001,30,50,0.1,42
17.018198417135515,30,50,0.1,42
17.57285977850856,30,50,0.1,42
17.25133618578981,30,50,0.1,42
16.278298103577814,30,50,0.1,42
17.044641901831,30,50,0.1,42
16.23943315434284,30,50,0.1,42
16.568822508481965,30,50,0.1,42
17.2176439416789,30,50,0.1,42
16.519257297018612,30,50,0.1,42
16.94230935340959,30,50,0.1,42
16.1134558325215,30,50,0.1,42
16.82607700923549,30,50,0.1,42
15.55162842460528,30,50,0.1,42
16.814096693706176,30,50,0.1,42
18.03344194933536,30,50,0.1,42
