source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,ruwe,dr2_source_id,dr3_source_id,angular_distance,Proba,plx_sn
64857721317916032,56.48745217516747,23.024581569648877,7.389054111887702,0.083187446,20.838575638732898,0.087808765,-46.31017377392607,0.060053848,16.504587,1.125552,64857721317916032,64857721317916032,0.085719734,1.0,88.8241491636648
64917094946846848,57.274755692608174,23.105917656349703,7.430479853340606,0.055344395,18.89321440089389,0.06847556,-46.58328631284021,0.04578208,16.074583,1.1603554,64917094946846848,64917094946846848,0.12123145,1.0,134.25894000216599
63892006512622848,58.21556121209022,22.525604769152533,7.4162821627048805,0.04182554,18.998406473715193,0.053825267,-46.56403228084043,0.034135826,15.772704,1.0604233,63892006512622848,63892006512622848,0.10671067,1.0,177.31467658755443
64956123313498368,56.45303174951979,23.147850803372048,7.404869641412335,0.018651934,19.02937718369986,0.024696719,-45.46310824022036,0.014802787,10.126517,0.9006892,64956123313498368,64956123313498368,0.110724345,1.0,397.00277226987293
64967569402404480,56.81416804545098,23.43481220068229,7.069719258509363,0.07068639,20.60752142794995,0.082975514,-46.19192929295871,0.06317905,16.54838,1.0966136,64967569402404480,64967569402404480,0.108272016,0.9,100.01527889402523
63436396380626688,55.14725093305028,20.965557633826194,7.589501273110353,0.025133824,21.391571909544552,0.032165777,-45.20769139946536,0.022734314,14.841508,1.0194958,63436396380626688,63436396380626688,0.077445716,1.0,301.9636518653681
63773774653147904,58.19032854954304,21.688685952062063,7.149206756696743,0.051077396,17.87536259125583,0.059168167,-44.37111557160527,0.038665667,15.726802,1.1235491,63773774653147904,63773774653147904,0.124005795,1.0,139.96811430690687
63795455648004608,58.64505953991257,21.88371044606809,7.257017840659242,0.026235495,18.870919452909376,0.033784017,-44.55006354269242,0.019000633,14.622399,1.0450507,63795455648004608,63795455648004608,0.0834319,1.0,276.6106721565679
64032503481665280,56.843674396417384,22.519560464164275,7.412149673861739,0.14067242,20.57447316080448,0.14934547,-45.52042201939867,0.12324532,17.588257,1.0717633,64032503481665280,64032503481665280,0.024922227,1.0,52.6908537667747
64871740091177600,56.2951245214628,23.049309323098104,7.3307637033988735,0.060016222,19.70437457927786,0.06740147,-45.59557687910834,0.043497443,16.29566,1.0224223,64871740091177600,64871740091177600,0.099446684,1.0,122.14637014275087
64951111087777536,56.650363065254425,23.071293292300773,7.834199597535483,0.053876076,20.97089199836786,0.06998189,-46.8799865625298,0.047297996,15.922808,1.0419477,64951111087777536,64951111087777536,0.07335178,0.9,145.41147378664647
64952829074688896,56.66674719150831,23.110124081170717,7.391158486799486,0.020554867,19.26270138389062,0.026191497,-46.76202027354881,0.018054469,9.295629,1.1259955,64952829074688896,64952829074688896,0.113306545,1.0,359.58192362014114
63546038305742720,56.01050989862372,21.22094570695962,6.93362204519199,0.09373433,19.849817119868604,0.10663762,-43.696947383979456,0.077081874,16.90566,1.041533,63546038305742720,63546038305742720,0.11373259,0.9,73.97099802694582
63849572235829248,57.849549024507716,22.11318468183651,7.293487191777333,0.0153987305,18.72094455267673,0.019641692,-44.616996176998065,0.011238499,12.724305,0.9994613,63849572235829248,63849572235829248,0.16273886,1.0,473.6421083845012
64131150292139648,57.156918510526815,22.769113512032003,7.232192097987376,0.02286525,19.031578474328004,0.029613242,-44.591028325201925,0.019023916,13.846435,1.3086542,64131150292139648,64131150292139648,0.13970199,1.0,316.29620819669543
64346276612274816,55.684889188557875,21.853444783997144,7.60031218737857,0.07404796,20.812982593646595,0.09030313,-46.60686632968775,0.0671247,16.967855,1.0590118,64346276612274816,64346276612274816,0.05575028,0.9,102.64039890336728
64770241424108032,56.174349922317965,22.464346002407783,7.552546175586704,0.018995658,22.07658515026903,0.022160053,-45.371615655295926,0.015413303,10.5909195,1.1492659,64770241424108032,64770241424108032,0.106923334,1.0,397.59329996632215
63627264728628224,57.81933478424535,21.059534771691627,7.287873038911874,0.066088505,19.478693528215878,0.082989104,-44.728922308426654,0.042277094,16.346361,0.9920918,63627264728628224,63627264728628224,0.09938904,1.0,110.27444226596202
63677326867342464,58.10251694951161,21.506109143477744,7.419674106187213,0.03233742,19.852902320182725,0.035327725,-44.94200921290559,0.022733541,15.199719,1.0695143,63677326867342464,63677326867342464,0.07560522,1.0,229.4454590877445
63826448131945984,57.9663345193002,21.822564566552924,7.463877991507574,0.042945378,20.386327802554828,0.052010972,-45.64281530094115,0.033992,15.841362,1.0005019,63826448131945984,63826448131945984,0.14978977,1.0,173.7993335027778
64232271000313472,55.15764956916067,21.40611667943829,7.171304722852725,0.10699352,19.849417449339732,0.11429753,-44.282608494962744,0.070760004,17.184954,1.034359,64232271000313472,64232271000313472,0.06836659,0.9,67.02559935696637
64272128296706432,54.301389030023266,21.46795287013027,7.404830067593029,0.015107123,21.395581424316624,0.017841293,-45.155416096028816,0.013475882,12.039249,1.117163,64272128296706432,64272128296706432,0.09528664,1.0,490.15487454264235
64912009705490304,56.849467055307045,23.149004829363466,7.346863076857361,0.051714923,19.44531824588345,0.06531846,-45.5403292607655,0.045195494,15.890427,1.099646,64912009705490304,64912009705490304,0.080821306,1.0,142.0646617570249
