source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe,phot_bp_mean_mag,phot_rp_mean_mag
5187296710804107392,44.433839695926366,-1.9324302283091526,3.0337146607982906,-12.654682526594485,-25.738243148724035,14.524862,0.99659634,15.313018,13.651195
5187297402293913088,44.38643602013787,-1.937513439229195,3.3797399254426814,-14.057266599248686,-8.627125524844274,10.480584,0.9961103,10.715426,10.090491
5187298261287352192,44.20368026547619,-1.9751916703494468,1.7895712762504867,30.4135284899645,16.73671844967704,15.09582,1.123843,15.6523485,14.394047
5187304892716928640,42.94214589702676,-2.877470997704877,2.79565105683337,-2.4185933841721137,-30.001282213905046,17.322598,1.0845436,18.585388,16.244335
5187307091740187264,42.77192946345781,-2.8676334156678034,0.8453088059810476,4.974293514868645,-11.231836403650972,14.14813,1.0554724,14.481326,13.656549
5187309874878987904,42.90955210924645,-2.749913083618819,7.4858258570061045,-21.528788369410712,-17.576988968193202,16.761974,1.0411342,18.464724,15.522947
5187318357438842112,43.10345889646991,-2.6321454098399566,1.8748806748513596,4.6730611295197955,-5.172215943779064,17.499031,1.4393609,18.717443,16.371641
5187348495224927360,43.42321435286292,-2.4003707693948866,0.5128442727490055,3.4214862265722408,-9.788516488868991,16.950928,0.969233,17.358397,16.383772
5187349388578122368,43.53648054479727,-2.3877244957986647,1.1802057807488813,1.7496880041424383,7.017500231388949,14.308136,0.9758109,14.622069,13.83258
5187358798850829440,43.090151544945826,-2.3812389884450944,1.452296739266231,9.397268687548829,-34.03519780171418,13.3288765,0.9643353,13.6023,12.887494
5187372650120948480,43.224616552117205,-2.110860622309947,1.7902301461820245,5.217819714317336,-1.1806716725995334,12.491026,1.2063544,12.780898,12.038477
5187374157654375680,42.46299430021082,-2.6037872944869638,0.7028232829800709,-4.7131753169443575,-7.279301024328725,17.933546,0.9569208,18.51849,17.210417
5187375398900007680,42.60881793746782,-2.5552465025898994,0.9167623175268275,5.5829118862165,-1.9048527767967534,16.014666,1.0261164,16.455599,15.398546
5187377219966147584,42.45356476350509,-2.58618260730562,6.639271373246605,21.54694917427453,13.195117022352308,17.769863,1.0249926,19.399553,16.516346
5187377426124577408,42.43627340681572,-2.571293545820906,1.7543387133061017,6.564184067771421,-13.405563317410952,16.4463,1.0301235,17.486797,15.444606
5187381721091860608,42.73451689739019,-2.499615522691344,2.1575540055199904,12.522203175191468,2.8452583244382583,17.309153,0.96150506,18.373392,16.306255
5187386394016276736,42.61643151843133,-2.4008612495207284,0.9919216877415754,12.931415456343633,-11.960961380288428,14.509893,0.9623994,14.831893,14.018998
5187388112003192064,42.70886343334104,-2.3825816022842536,1.5563914308204692,-2.9419212417120257,10.54705830539447,12.839344,0.9681596,13.1132,12.401564
5187392991086048256,42.43979225065702,-2.4132580252254163,4.199626686700083,12.932040095111894,-38.248357300696185,16.516151,1.2493811,17.876984,15.3555
5187398076327292160,42.31811388758893,-2.3328526735789845,0.7107378587036982,0.4355030180665374,-3.220482370189907,17.526552,2.186706,17.975868,16.678299
5187400447149267584,42.510868221524255,-2.3066147923796323,2.7798510493989514,48.10457469901537,-23.16482933634249,14.484162,1.0926543,15.074238,13.758925
5187400515868745088,42.4921547536351,-2.312509683837265,2.204743511091311,46.835908654948085,-93.44138839920602,16.530375,1.5207611,17.1743,15.398798
5187406460103472640,42.59720104200416,-2.1601649480826297,0.9045118377593488,4.906548399895164,4.877299366683492,15.586676,0.9949152,16.00431,15.000612
5187413813087482880,42.75572015051649,-2.234573498985518,0.9666399783649293,7.227193534449032,10.701446465204766,16.391602,1.0312768,16.880714,15.74149
5187414775160153856,42.871563365224475,-2.2063679866124435,0.9832167983606117,17.69286721851362,-12.011880661778484,16.971914,0.960741,17.588152,16.213182
5187420238358589184,43.13130223239116,-2.0813576143210804,0.8946959127991371,-0.1341713431352448,-9.202302217432301,17.814365,0.9947099,18.645826,16.927198
5187421471013618944,42.95749952705071,-2.1226483991117857,0.8084650681851506,7.5054598022366505,2.793360817396313,16.34268,0.9769343,16.829258,15.712169
