source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,simbad_main_id,simbad_otype_raw,simbad_sep_arcsec,simbad_match_count,crossmatch_quality,simbad_status,label_confidence_tier,catalog_source,query_radius_arcsec,from_cache
4657660967586689920,83.6081336675908,-69.3403554933822,19.317142,0.55192566,-0.3039823523488957,0.37626338,-0.80789775,0.0845758716440908,-0.179559085915467,1.0231223,0.884933,0.115059756,3.145911e-08,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4685948859162109440,12.186604911230363,-73.07363377238559,19.635382,0.6173954,0.2251132172908733,0.36659092,0.61407197,0.8926379900802329,-0.5773751159257482,1.2153859,0.8840383,0.04804481,0.06791687,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
883705193489592832,108.33047513483804,27.612435677414098,18.598717,0.68644905,-0.0217998543160389,0.22999524,-0.09478394,-0.6927604326901782,-0.5577877155633958,1.0463765,0.88287216,0.117127836,1.650056e-10,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4685762835508867456,11.457314160621896,-73.88447339596195,18.933683,0.6888294,-0.0290685003325054,0.43858472,-0.06627796,-0.5548289448221527,-0.4444450662731927,1.0583481,0.8823768,9.6040985e-08,0.1176228,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
923320047681052416,115.27972020619728,39.45507867266682,18.36085,0.6127491,-0.3686136362167179,0.15290387,-2.4107542,-0.2294123589131092,-0.9115523383259982,0.9068003,0.882314,0.11768598,5.8606913e-12,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
2240075828573736064,291.2064263056315,61.26807851291954,20.112993,0.673996,-0.4646995985494105,0.6678981,-0.69576424,-0.3069688391206414,-0.0311402185995124,1.0292389,0.8822265,0.0052940478,0.11247943,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657680587024663040,84.49500089661596,-69.10061492980276,19.909412,0.5707321,-0.2452016219552017,0.5160882,-0.47511575,0.8589864012935094,0.7825506948015757,0.9441927,0.8820483,1.6083844e-08,0.117951676,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4658358362909551232,78.1625022617596,-68.83166987146522,19.383036,0.6088371,-0.1006327005872195,0.31332624,-0.3211755,0.8875399746206716,-0.382360686622208,1.2486359,0.88090956,0.039212342,0.07987803,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657650792839560960,84.71086396359294,-69.40796105271724,20.448927,0.53069687,-0.4001980005810128,0.5590755,-0.7158211,0.2058928142129541,0.8278902026582025,0.98593897,0.88005245,0.058577653,0.061369117,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
2365156236989371520,5.221758704135032,-19.406080930077824,18.597378,0.5308361,-0.3250476025971892,0.29687205,-1.0949081,-0.0398732218695489,0.2464012591606353,1.03698,0.87905365,0.005923287,0.115022995,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
5682878457215241088,139.64136474925436,-16.43869090975865,20.339323,0.587698,0.0868644514418709,0.8440257,0.10291683,-0.8166945748268368,0.203199807700465,1.0026014,0.8788853,0.03763793,0.08347671,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4658420833214418816,83.37143193021247,-69.16044419194743,20.064724,0.5378208,-0.3634890879570671,0.38743895,-0.9381842,-0.8821248902793615,-0.7673594337362508,1.0973932,0.8787343,0.007790156,0.11347552,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4688839475200494464,9.864722566708377,-73.30619836149151,20.494606,0.56264114,0.0058922184649695,0.8243767,0.007147483,-0.4267099954916464,0.5957530668734824,1.1872438,0.8784804,0.12151961,3.5850416e-11,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4685962225109257216,13.866105982297697,-72.98317497761509,19.618698,0.5510216,-0.2455113112238933,0.30874008,-0.79520386,0.6072383637579291,-0.2222946091263827,1.0960704,0.8780496,0.0029413516,0.11900902,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657974289849010944,80.80954844304576,-69.76763551962004,19.734983,0.6290169,-0.0814208166974252,0.33964318,-0.23972458,0.2814563583586043,0.1554431348816351,1.0357412,0.87747514,0.12250479,1.00226366e-07,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4685952123377639168,13.050106600274171,-73.04065312490098,20.074461,0.5172386,-0.0453829192578056,0.54213876,-0.08371089,-0.581442023120612,-0.9698245517026292,1.0255166,0.8773305,0.006129961,0.11653542,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
1539905479680775424,181.5925144488029,46.72873144029427,18.308203,0.6426544,0.0498633521109803,0.15327305,0.32532367,-0.0239074706968897,-0.1112046485817665,1.0761735,0.87723637,0.1226917,7.1883136e-05,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
