source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,visibility_periods_used,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,plx_snr,pm_tot,vt_kms,log_ruwe,log_noise,tension_score,in_nss_orbit,in_nss_accel,in_any_nss,pct_bin,distance_pc,M_G,gal_l,gal_b,anomaly_class
5946986063671469824,263.8059466621306,-48.67780401885913,103.202705055613,0.046161182,-8.65834977880175,0.05029893,501.7491179210584,0.031746414,1.2927895,0.29780784,17,11.613846,2.8484068,13.205047,10.35664,1.5074564,-25.698797,0.2994681,False,3004.7278,2235.7032485246486,501.8238180431976,23.05056590752467,0.1115278,0.11321039,0.22473818,False,False,False,50-90%,9.689668497169027,11.682301403865342,342.07942233022516,-8.662143022396833,Below Top 5% Threshold
811719273865422336,141.84987340188368,39.50958964553078,30.800334987745035,0.027203655,114.68657306331076,0.020406911,-159.16715128927646,0.020088598,1.4371687,0.16726692,18,12.64304,2.4460802,13.957238,11.511158,1.4100573,-32.085323,0.50804293,False,3163.191,1132.2131211592769,196.18152841322635,30.194238159003024,0.15750776,0.067170195,0.22467795,False,False,False,50-90%,32.46717934716892,10.085817199797354,183.02860959311676,46.23049894673813,Below Top 5% Threshold
4569143065990183936,261.96959353699054,23.495253033095253,25.77191169195412,0.01803574,-102.43701010172356,0.014118888,-196.08835870378675,0.017784888,1.4323958,0.17114139,30,12.542422,2.6096296,13.971574,11.361944,1.4429915,-38.436176,0.3142437,False,,1428.9356675920335,221.232876077959,40.693442713785835,0.15606305,0.06860933,0.22467238,False,False,False,50-90%,38.80193335879681,9.59815517278433,46.43197402732645,28.217771163265915,Below Top 5% Threshold
961025703013484416,92.2008855244628,42.95382333024134,21.11371878083868,0.047576185,38.99366318303476,0.049855866,-238.32141323430685,0.038791552,1.2263136,0.36783776,18,12.965962,2.5038538,14.007372,11.503518,1.8966976,18.654097,1.3538928,False,,443.7875512857858,241.49037615281733,54.219623521748595,0.088601544,0.1360346,0.22463614,False,False,False,50-90%,47.362570771167476,9.588785663875905,170.04131752913673,10.966410824765594,Below Top 5% Threshold
3327258976067563904,97.4865347104314,9.569879321634966,30.79502072523206,0.020461177,113.36542727586884,0.024180291,-437.32613077591486,0.019446546,1.5126991,0.108853705,15,13.277653,2.77635,14.839156,12.062806,1.4608301,-90.78246,1.1928935,False,3034.72,1505.0463637964713,451.7807706851553,69.54543752766769,0.17975256,0.04487425,0.22462681,False,False,False,50-90%,32.4727821722375,10.720055503545701,201.97517243395174,-0.36495472193852574,Below Top 5% Threshold
4043628562997716992,268.35201260712404,-31.931986330456283,29.89547002010072,0.034348503,266.20009882305214,0.03865927,-79.59184389992237,0.023766275,1.4236008,0.17824093,18,14.673881,3.103941,16.42454,13.320599,1.6085557,,,False,,870.3572971781205,277.84411857873175,44.05723368501443,0.15338822,0.07123409,0.22462231,False,False,False,50-90%,33.44988385623753,12.0519079291942,358.29075103586484,-2.978722928395449,Below Top 5% Threshold
4412417304175836544,240.6727825640196,1.530347271225057,59.97073566557349,0.042951226,-163.8316846178996,0.048029218,-559.1628792925975,0.03233638,1.3152024,0.27523285,16,14.437722,3.7442474,16.800781,13.056534,1.5843291,-21.736883,1.5894426,False,,1396.252003103281,582.6696718240335,46.05793256555447,0.118992575,0.10558947,0.22458205,False,False,False,50-90%,16.67479961520724,13.327418881969407,12.06614375420201,37.56309517708851,Below Top 5% Threshold
6119354336882826880,214.60362223454845,-36.55552639310358,36.18751690994023,0.023191068,-34.25858642520037,0.026779821,-22.778723446145705,0.027607096,1.439298,0.16528249,15,12.172804,2.4597673,13.498961,11.039194,1.4095918,44.186462,0.4872422,False,3157.2263,1560.4074986249695,41.140259912753486,5.389266370333356,0.15815073,0.06643122,0.22458196,False,False,False,50-90%,27.633838555121017,9.965597920057661,321.8092464509412,23.107487327361802,Below Top 5% Threshold
5641353923129557504,133.5085370096646,-30.860199165163625,33.152909928305675,0.02260491,-274.7172123948304,0.017796589,-8.0795650424472,0.023174495,1.3692179,0.22482856,28,12.0469265,2.8804245,13.67132,10.790895,1.5009642,,,False,,1466.6242407075497,274.8359986560376,39.298263994516596,0.13647255,0.08807532,0.22454786,False,False,False,50-90%,30.163264768086268,9.649534768582097,254.54841531763498,8.949750882026121,Below Top 5% Threshold
1602705361906694784,230.96275843489127,58.46978819315447,43.35069221456582,0.019426018,-182.0706415805938,0.023020409,297.68016567144394,0.024673345,1.3831567,0.21239845,28,12.890011,2.8768387,14.533053,11.656215,1.4710649,-15.406224,35.105038,False,,2231.5789172721343,348.94584043909646,38.15780564792282,0.14087138,0.08364536,0.22451673,False,False,False,50-90%,23.067682404019383,11.074991182944196,93.45691178225803,49.016751805531136,Below Top 5% Threshold
1209231450731172480,233.52845106896652,17.299576232208068,27.110896409691847,0.023607641,42.58772761713418,0.020991055,-78.81622608433003,0.020373337,1.4451795,0.16026424,15,12.093595,2.2816267,13.290369,11.008742,1.3841369,10.353781,0.46879426,False,,1148.3949575114143,89.58633845496443,15.664600072160889,0.15992178,0.06455691,0.22447869,False,False,False,50-90%,36.88553800982069,9.259314387855676,26.917176072231882,51.2699705775267,Below Top 5% Threshold
3685366683415778944,194.8090260676447,-2.66395331691963,23.35548014878412,0.039590903,176.28084401658955,0.04618557,-63.68999024507488,0.032989107,1.4430982,0.16188009,14,14.157737,2.7673712,15.7186165,12.951245,1.4510496,-0.67376447,1.9658234,False,,589.9203756254527,187.43359043837074,38.043461611798186,0.15929589,0.065161325,0.2244572,False,False,False,50-90%,42.81650360555999,10.999681000342076,306.84667569977796,60.14850646811842,Below Top 5% Threshold
4667304715335521536,54.54535859711692,-68.94357136854396,45.92167205681572,0.03148334,271.75550173204715,0.043200087,496.931239636438,0.03983813,1.2219795,0.37210685,25,11.68371,2.6638203,12.875396,10.2115755,1.8752869,40.45943,0.66980827,False,3194.7595,1458.6022507753337,566.3847717305292,58.4676014306174,0.08706392,0.13738792,0.22445184,False,False,False,50-90%,21.776210560512013,9.99379846400404,284.2881402943499,-41.63131795566475,Below Top 5% Threshold
6558008658303223680,331.9533358821929,-51.12198842727919,21.718653323192875,0.019905508,334.5298500354454,0.015152602,-140.5204259918604,0.019208428,1.4416276,0.16300365,26,12.399638,2.3679113,13.655026,11.287115,1.4009904,-41.92421,0.3560028,False,,1091.087642591829,362.84460955851546,79.19708283372468,0.1588531,0.06558109,0.2244342,False,False,False,50-90%,46.04337042076738,9.083802465440867,343.70961328757573,-51.00192400648414,Below Top 5% Threshold
1776179945695834368,331.59592583103495,17.372810486070932,56.76254141522396,0.03219382,361.9138373987953,0.033715222,84.10804472844976,0.029225517,1.4175621,0.18269965,12,11.830102,2.74335,13.365087,10.621737,1.4574168,-35.73703,0.28335536,False,,1763.150188043449,371.55859415274534,31.030364830544038,0.1515421,0.07287448,0.22441658,False,False,False,50-90%,17.617252065669415,10.600411158900691,76.21782531786543,-30.15364201403638,Below Top 5% Threshold
953770365081885824,103.66308219755776,44.67530303040258,33.37556863092203,0.02585153,47.09012863270952,0.029580995,-396.2550761192965,0.023350948,1.4122496,0.1871007,16,12.8949,2.700489,14.399175,11.698686,1.4482195,28.265617,0.58117616,False,,1291.048143135611,399.0433128934184,56.67777152774174,0.14991145,0.074487545,0.224399,False,False,False,50-90%,29.962036334371632,10.512043368292813,171.7898917306583,19.23678915543375,Below Top 5% Threshold
975193460091316992,113.88787399205876,46.17338045048329,28.619986414484234,0.019519687,425.889770994866,0.019107701,-451.7673541198717,0.014522379,1.4621346,0.14645855,18,12.131737,2.3258257,13.354445,11.02862,1.3978481,-38.71474,0.37149855,False,3279.318,1466.211361685286,620.8670061184835,102.83727510803318,0.16498736,0.05935834,0.2243457,False,False,False,50-90%,34.940617564161805,9.415084116350805,172.3755149053253,26.542354150889828,Below Top 5% Threshold
4922569671300905088,1.7754114779378452,-56.084648987755045,40.24073875089509,0.020197539,339.73149401284587,0.0193501,-7.279415497304731,0.019861925,1.4201628,0.18032809,28,12.299827,2.6014528,13.728705,11.127253,1.4339839,8.299202,0.419991,False,3106.132,1992.3585457780805,339.80947296122093,40.03049303493833,0.15233813,0.07200276,0.22434089,False,False,False,50-90%,24.850438412434876,10.32315672511165,315.3072526586424,-59.9656172828825,Below Top 5% Threshold
3230595686186830848,68.23049263897065,0.1092209761684921,38.11985216553689,0.027812332,-179.94234720494288,0.028726462,-91.83182892767252,0.02021742,1.4722996,0.13847324,18,13.313735,2.9370012,15.00361,12.066608,1.4805247,-2.2152178,1.859159,False,,1370.6097094689292,202.02062548617536,25.122676508285497,0.16799618,0.05632284,0.22431903,False,False,False,50-90%,26.23305031870172,11.219491038554416,195.34515615694963,-30.323025248270696,Below Top 5% Threshold
2884107098026680064,90.19623271311757,-37.70505739554636,44.85161801923198,0.017014036,-97.41414277873474,0.018677063,87.86299603262026,0.020054217,1.4115459,0.18726297,29,12.571328,2.7399693,14.105734,11.365765,1.4542085,71.143524,0.50443065,False,3031.839,2636.1539459344363,131.18468388170916,13.865209012840307,0.149695,0.07454694,0.22424194,False,False,False,50-90%,22.295739689284094,10.830218574040915,244.00869035751123,-25.673242577896094,Below Top 5% Threshold
5071855755187979648,46.7460916777888,-27.140566162171147,21.997108174320847,0.020305265,25.62623977723501,0.01690255,-13.07165900846743,0.021378813,1.4576687,0.14953808,24,12.654174,2.3992338,13.931419,11.532186,1.4067122,12.752345,1.9069816,False,3198.7554,1083.3204321491653,28.767558713835793,6.199530773566677,0.16365881,0.060523346,0.22418216,False,False,False,50-90%,45.46052108646661,9.366001952637285,220.86490425330746,-59.936911970189925,Below Top 5% Threshold
3185759697949251456,70.12147038430267,-9.196327513552044,49.1149085854867,0.042575672,-91.25166615371198,0.04937436,-84.86201127270711,0.038412202,1.2788417,0.31024814,18,10.247963,2.225418,11.045878,8.82046,1.9152975,,,False,3468.9524,1153.590911620223,124.61311140115863,12.027401316968097,0.1068168,0.11735355,0.22417036,False,False,False,50-90%,20.360416598545736,8.704029700291674,205.98381937733976,-33.229370614333384,Below Top 5% Threshold
4970704812899201152,34.36922706522412,-32.22098379114836,33.41664195159418,0.024363492,-69.98976535902054,0.022494545,9.78665514696034,0.024675112,1.3999388,0.19687843,23,11.073788,2.0785055,12.130613,10.052108,1.3526498,8.844235,0.37027368,False,,1371.5867325071256,70.67068610093068,10.025312173083169,0.14610906,0.07805004,0.22415909,False,False,False,50-90%,29.925209165198414,8.693602026834323,233.37643693603331,-70.66775647336706,Below Top 5% Threshold
3479221035031532416,178.2958474507511,-31.39953502009418,65.4612160282803,0.029015737,-1137.8384772685924,0.03087675,-138.29818145382848,0.021731613,1.3853953,0.209416,20,12.271965,2.8623428,13.896424,11.034081,1.4787682,37.619152,0.3432553,False,3002.2332,2256.059076079041,1146.2123657273748,83.0046501276764,0.14157371,0.08257572,0.22414944,False,False,False,50-90%,15.276220954526476,11.351885343193775,288.60513450040963,29.846399663891535,Below Top 5% Threshold
1959969434607205504,329.84200557555965,41.8570493695783,48.61326040473975,0.021248884,109.84569316010972,0.0181724,-408.7680363605242,0.020122075,1.3891071,0.20613576,28,11.647216,2.489664,12.987848,10.498184,1.4238662,-37.968285,0.21723217,False,3154.993,2287.802938872413,423.26987118842254,41.274707961717986,0.14273573,0.08139619,0.22413193,False,False,False,50-90%,20.570519065668364,10.080989747041368,91.82736487368628,-10.392533244948472,Below Top 5% Threshold
1234676554979262464,220.6814830882685,16.690434850659777,20.46954116518817,0.022842165,97.44553907612692,0.020605698,-232.3386255334503,0.022802342,1.4889642,0.1252454,17,12.473795,2.197792,13.611774,11.413982,1.371474,-12.980387,0.52566516,False,,896.129639685399,251.94616488569503,58.34733796021126,0.17288426,0.051247265,0.22413152,False,False,False,50-90%,48.85307354620459,9.029335539238218,16.638112282045938,62.2398830533329,Below Top 5% Threshold
65103668325506560,55.40452856678488,23.34352626218492,24.252167860713094,0.027475487,156.34113084597817,0.031200005,-41.3491879712177,0.022316962,1.4286991,0.17265415,16,12.741735,2.5243425,14.1125145,11.588172,1.4231614,33.876328,0.8026237,False,,882.6838072644331,161.71674168149184,31.610096336201124,0.15494078,0.069169946,0.22411072,False,False,False,50-90%,41.233427285481305,9.66548782765324,166.1324102551845,-24.919412887400128,Below Top 5% Threshold
2801216123294143360,5.8655364124677485,24.30736066735532,60.19784032442506,0.033681937,-225.2591429452905,0.045349225,117.7101545792772,0.029742043,1.3454552,0.24500191,18,12.820677,2.9533653,14.507668,11.554302,1.504675,-8.228016,0.40223593,False,,1787.2440384627637,254.16011089768622,20.014644618708953,0.12886924,0.09517002,0.22403926,False,False,False,50-90%,16.6118916328341,11.7185815532983,114.82268815797615,-38.12348703782477,Below Top 5% Threshold
102082477749475200,39.24129515303115,24.64800884963116,22.510724873268565,0.03152984,140.9505231844596,0.033430036,-10.53556747377064,0.028294275,1.3976572,0.19826506,14,6.9793406,0.67081594,7.224482,6.553666,1.2016371,12.378623,0.3073357,False,6157.398,713.9498587615585,141.34372348274704,29.76517569427201,0.14540066,0.0785529,0.22395356,False,False,False,50-90%,44.42326960281487,3.741288000234042,151.4768317683328,-32.30929260105138,Below Top 5% Threshold
1173992103060678272,224.03756464307983,9.776059449246468,22.801246076715564,0.027558224,-108.08030005264236,0.027219173,-0.6354307254437492,0.023415001,1.4220271,0.17769578,13,11.605093,2.0581417,12.647495,10.589354,1.3504295,-29.220112,0.53682834,False,3423.0789,827.3844442442622,108.08216796343439,22.4707137952798,0.15290788,0.071033105,0.22394098,False,False,False,50-90%,43.85725221487748,8.39488590812818,8.354218264731646,55.87425678514675,Below Top 5% Threshold
501985332196022144,68.2379564515718,74.11673104084092,29.616863591668096,0.025202608,78.18585957478406,0.020238474,-133.99770535107072,0.02349156,1.3813478,0.21227047,24,12.519233,2.8016863,14.05925,11.257564,1.5210607,,,False,3012.6726,1175.1507582833456,155.13998091014523,24.831678176483592,0.14030303,0.08359954,0.22390257,False,False,False,50-90%,33.7645475829967,9.876928325457836,136.58872382996216,17.46899468555673,Below Top 5% Threshold
4511451106786096128,282.60664975340165,17.746458563307517,26.63390881188624,0.030658718,-125.33681915545114,0.02164813,-203.07665039957064,0.02403301,1.3936528,0.20155017,19,12.921808,2.5768728,14.328759,11.751886,1.4349284,1.0248646,0.5165237,False,,868.7221898649519,238.64082671143194,42.47478985494898,0.1441546,0.079741895,0.22389649,False,False,False,50-90%,37.546122390931885,10.048982542457228,48.723752970959175,8.20565877540979,Below Top 5% Threshold
3585098090614578688,174.6671612971082,-13.201382200818337,37.2449921412554,0.07295268,91.84906265374369,0.075804286,125.33518456271754,0.05071191,1.1301019,0.4817184,17,5.3572874,0.7103176,5.6160984,4.905781,1.2093977,-22.451454,0.13110138,False,6042.4165,510.5363091983719,155.387125591993,19.77737045725274,0.053117614,0.17076568,0.2238833,False,False,False,50-90%,26.849247174154282,3.212626834867608,276.996600660813,45.97382077937849,Below Top 5% Threshold
60634497154983808,47.4005724341664,21.04916636948651,22.006529641638863,0.051683187,404.2966552539082,0.056161586,-234.4951054876874,0.05143573,1.3540676,0.23653734,14,14.988939,3.2925825,16.940937,13.648355,1.5670582,48.247044,4.210102,False,,425.79667997713966,467.37965290241203,100.67917383039492,0.13164033,0.09220724,0.22384757,False,False,False,50-90%,45.44105846238863,11.701696805607007,161.22529436731773,-31.359594877929737,Below Top 5% Threshold
4932698441137787264,14.00783321544447,-48.44672017820913,40.06980499562125,0.022093982,233.0425106121789,0.015680281,-50.92031303052272,0.021000778,1.3881733,0.20604646,30,12.820472,2.7845993,14.389601,11.605001,1.4603652,-6.384855,0.5486747,False,3019.5325,1813.6072480900864,238.54075130164642,28.220633353381356,0.1424437,0.081364036,0.22380774,False,False,False,50-90%,24.956447881622537,10.834558144465507,300.8381217719983,-68.66285369795968,Below Top 5% Threshold
3903318372263850368,188.7509128903155,9.827071562345218,54.9739195459864,0.0269383,-449.1789205626415,0.032051325,-319.14955106133675,0.029384881,1.4384977,0.16380224,14,10.452762,2.2815294,11.641875,9.360346,1.3938348,32.85268,0.25287554,False,3505.8984,2040.7345067356323,551.0155520677004,47.514761830386476,0.15790915,0.065879196,0.22378835,False,False,False,50-90%,18.190443909743184,9.153545512599138,289.5280809940658,72.26978844561586,Below Top 5% Threshold
4842407336538058240,60.95772013763983,-40.86230880291604,21.95368119108481,0.013531458,55.60608744311164,0.01343561,-52.61792829157751,0.01635655,1.4778588,0.13263106,29,12.291578,2.2103844,13.43763,11.227245,1.3742527,5.2759676,0.39960924,False,,1622.4180562707324,76.55510001579627,16.53058326816074,0.16963294,0.05408847,0.22372141,False,False,False,50-90%,45.550447384928354,8.999114765699535,244.94807425991834,-48.4042237727224,Below Top 5% Threshold
1572366022165982080,187.3009296583455,53.546401642821486,39.90782525036715,0.023569262,-1221.3944090088185,0.018483764,134.7766729409008,0.024253335,1.38228,0.21079412,28,12.862367,2.7675285,14.416227,11.648699,1.4606469,-30.746914,0.6056768,False,,1693.2149099181918,1228.807980901418,145.96454035465527,0.14059602,0.08307029,0.22366631,False,False,False,50-90%,25.057742278021028,10.867657309240958,130.28176352260706,63.26341311216956,Below Top 5% Threshold
6014384644671925760,232.86279386085127,-34.01437328439652,21.83893709284269,0.028216328,9.343919780836751,0.03220977,-13.988118883004212,0.024579894,1.4440831,0.15890989,14,12.807417,2.3324347,14.038031,11.705596,1.394754,31.37841,1.0417526,False,,773.9822392056551,16.82189961793172,3.6514465032252565,0.15959218,0.064049676,0.22364186,False,False,False,50-90%,45.789774280165474,9.503574486567693,337.0191121060784,18.0599808580385,Below Top 5% Threshold
4196245685995316736,296.8781009835805,-7.999059183528823,21.512864386368907,0.021757506,277.39241602864905,0.024327166,-193.4865746093547,0.014313201,1.460693,0.14572382,18,12.464165,2.1904068,13.590287,11.39988,1.3788767,-64.24576,0.43981498,False,,988.755997603812,338.2064562131724,74.52552717715831,0.16455895,0.05907994,0.22363889,False,False,False,50-90%,46.4838146162268,9.12765619753783,32.06929173586988,-16.07789398162758,Below Top 5% Threshold
1570379101575286912,192.3848499453013,54.18577841285227,40.65936314918216,0.017062595,-574.1538033390228,0.015774595,480.8544221281862,0.01623231,1.4353226,0.16592395,29,12.491688,2.393836,13.769589,11.375753,1.3999982,45.99547,0.6095871,False,3278.1392,2382.953054752741,748.9149251876993,87.31589627654911,0.15694954,0.066670224,0.22361976,False,False,False,50-90%,24.59458099063006,10.537490859832527,123.54243915289932,62.940223438039546,Below Top 5% Threshold
946632924007399936,107.50514340448905,38.52526941964586,165.2146994337292,0.06364261,-439.4204467281696,0.065588385,-944.7934896029224,0.058826566,1.1360852,0.4729503,17,9.934659,3.105956,11.747847,8.641891,1.5211012,,,False,,2595.976031070832,1041.9813179701696,29.897346878504422,0.055410884,0.16818811,0.22359899,False,False,False,50-90%,6.052730195481905,11.024902423122628,178.95779606144973,19.90167209524774,Below Top 5% Threshold
5266852394324827392,101.3845772392426,-70.29174887620009,26.77221752239897,0.015625076,107.12793630796423,0.018259551,397.7417031014406,0.017881872,1.4507073,0.15349229,27,12.702434,2.255785,13.879717,11.623932,1.3818324,-0.96264416,0.6796356,False,,1713.413546986257,411.9160801955148,72.93664856303839,0.1615798,0.06201471,0.22359452,False,False,False,50-90%,37.352154305609915,9.84085572479077,280.9199302045214,-25.912515917566424,Below Top 5% Threshold
383495430838257920,4.071739692801032,41.3826864242862,20.33749831771391,0.021829763,176.81615834054594,0.018188288,111.15516121898185,0.013621102,1.4567142,0.1486149,21,12.437971,2.303649,13.634386,11.330737,1.4080292,-18.715899,0.5167488,False,,931.6408024930134,208.85263636336234,48.68148685913296,0.16337433,0.06017444,0.22354877,False,False,False,50-90%,49.170256064827925,8.979458650103776,115.87881251416844,-21.007167034914065,Below Top 5% Threshold
2428706669045383808,1.3802291786594416,-9.617794906818409,20.16686202068541,0.035998397,85.70315386010775,0.040962283,-75.91429723315106,0.024460727,1.3625952,0.2279332,16,7.020907,0.60379887,7.2431087,6.63931,1.1892079,0.9849478,0.14048739,False,6355.304,560.2155634464619,114.49022275274213,26.912340933160486,0.13436686,0.08917473,0.22354159,False,False,False,50-90%,49.586296518233084,3.5440986345635617,89.02167170872357,-69.40817262792753,Below Top 5% Threshold
4190374813602603392,297.6947837173009,-10.763365503216727,36.41820551095161,0.0804629,-32.90366214433082,0.08132726,32.352773537461545,0.055091057,1.0992216,0.52205116,16,5.2824845,0.5338378,5.479978,4.9461403,1.1783915,12.498825,0.16347812,False,6686.339,452.60864635418113,46.144912374762846,6.0065719794845585,0.041085247,0.18242924,0.22351448,False,False,False,50-90%,27.458793918313248,3.08907721170253,29.827132246155152,-18.000257951167523,Below Top 5% Threshold
72117556076986368,33.98650746472387,10.254962202598763,55.01897871874126,0.038957026,617.7929525609056,0.04501594,25.045622628052023,0.03215128,1.3942916,0.1999357,12,13.927216,3.369505,15.972631,12.603127,1.5353363,,,False,,1412.299258224269,618.3004249123142,53.27315561903863,0.14435363,0.07915796,0.22351159,False,False,False,50-90%,18.17554638940194,12.629778623022625,154.51150803692784,-47.36862878805527,Below Top 5% Threshold
1504009659145334144,205.08296993425927,46.47277879753753,31.2665850805114,0.02061023,80.64080588049767,0.015384958,-497.9141432914101,0.022252498,1.4181697,0.17962901,27,12.723026,2.5450563,14.105923,11.560866,1.4305665,-10.334069,0.63140035,False,3135.7659,1517.0420230377758,504.4020555694385,76.47470314420877,0.15172821,0.071745425,0.22347364,False,False,False,50-90%,31.983025886101785,10.198428252124849,99.61889270629842,68.38002469940594,Below Top 5% Threshold
3425067853982554240,92.5742215066174,22.571455534194627,34.90031508387479,0.027594067,42.25647442593896,0.03302649,-153.05729783354096,0.02474645,1.4022096,0.19300881,16,12.971657,2.9670334,14.676995,11.709962,1.4962947,13.532225,2.4950922,False,,1264.776043566594,158.78333051997396,21.56735871928558,0.14681295,0.07664364,0.22345659,False,False,False,50-90%,28.653036443846787,10.685803739175622,188.28943887010487,1.6210098017918817,Below Top 5% Threshold
4741518520394986752,37.9255728644724,-54.54002188294997,43.42577210979612,0.020270644,-15.280143653377223,0.021694854,-173.43980489197992,0.022062115,1.3954017,0.19878598,25,12.771189,2.7154493,14.285195,11.569746,1.4527149,1.2311722,0.67563295,False,,2142.2986182855966,174.11159843915024,19.00647401193009,0.14469925,0.07874167,0.22344092,False,False,False,50-90%,23.027800115370127,10.959926744696757,276.07165590477354,-57.0446086006812,Below Top 5% Threshold
2798587122272590080,3.289270371578388,20.38242970186477,24.05131223105409,0.028068068,223.96073678407888,0.031237077,-3.5391564475342023,0.035462666,1.4141072,0.18289012,18,10.134089,1.6035032,10.627004,9.0235,1.6312835,,,False,3839.6316,856.8923466480444,223.98869893194964,44.14776613539492,0.15048234,0.072944425,0.22342676,False,False,False,50-90%,41.57777298773911,7.039782881544859,110.90411676965662,-41.593544759481006,Below Top 5% Threshold
466417441010173568,43.98852509731438,61.52127542822864,37.38089015442936,0.05876413,145.36445638313378,0.060695782,31.06251651358064,0.050009787,1.1824863,0.4143868,19,5.4685206,0.607996,5.695109,5.087113,1.1867208,29.14368,0.120284915,False,6359.0244,636.1174790235858,148.64624149880305,18.850622484556716,0.072796114,0.15056817,0.2233643,False,False,False,50-90%,26.75163688902971,3.3317687952934847,137.2131028923555,2.1513804774013847,Below Top 5% Threshold
2830318679957189632,342.22734755350785,18.33247662466353,53.2301085134935,0.030935196,-21.799737757090607,0.031724434,-128.37548864821508,0.026355704,1.4181868,0.17931288,13,13.013601,2.9808483,14.741433,11.760585,1.4824908,8.026715,3.2932088,False,3116.7976,1720.6972976371392,130.2132660367058,11.59629575229117,0.15173343,0.07162906,0.22336249,False,False,False,50-90%,18.786360349923132,11.644387757574595,86.37883044151766,-35.69772279778129,Below Top 5% Threshold
4826608831916384640,80.31712365608377,-32.357972081510106,25.46458340507148,0.018253708,181.7493063149213,0.019044612,-104.56600360205064,0.021763401,1.4188213,0.17875117,30,12.964671,2.717513,14.481361,11.763848,1.4515454,65.47905,0.58807343,False,,1395.0361781164563,209.68275907966103,39.03440370975787,0.15192771,0.07142216,0.22334987,False,False,False,50-90%,39.27022814757071,9.99435387804526,235.77594711756345,-32.15810121476968,Below Top 5% Threshold
6338113170335062656,220.76446005306727,-4.729021734745937,34.64942731238169,0.028233895,81.95596591957982,0.033107903,66.66043387433434,0.026667394,1.4204432,0.17722787,13,11.616838,2.1847534,12.747118,10.562365,1.3678042,-4.3266616,0.40441063,False,3420.8115,1227.2280256155937,105.6427649871293,14.453236228801432,0.15242386,0.07086053,0.2232844,False,False,False,50-90%,28.860505860154813,9.315318304821687,347.41139735713705,48.26523236056242,Below Top 5% Threshold
4789142144269012992,66.77526835944141,-46.94869433906104,30.6048735032597,0.025851,63.85329507115187,0.029260887,-270.6203820567877,0.03231539,1.3547922,0.23425066,24,5.9930835,0.61925745,6.2215123,5.602255,1.1909361,23.492123,1.4528201,False,6338.489,1183.8951446530946,278.0514960866158,43.06813343023067,0.1318727,0.09140337,0.22327608,False,False,False,50-90%,32.67453465845859,3.422036444016772,253.1806769183388,-43.71245579349721,Below Top 5% Threshold
6362966355075756928,298.1139987472503,-77.59171253539554,25.691114188734776,0.021874465,66.19540988864665,0.01922165,-107.25788129583768,0.02167164,1.412149,0.18410805,27,12.491717,2.7044678,13.996212,11.291744,1.452576,31.944227,25.119339,False,,1174.4796561649382,126.0400150364873,23.256636737927398,0.14988051,0.073391326,0.22327185,False,False,False,50-90%,38.92396385200324,9.540631697183505,316.74102287715084,-29.71252885383393,Below Top 5% Threshold
2808863432823740160,11.78094083014614,27.00528129056092,22.749470734471707,0.02737531,127.3193814215214,0.0302653,-10.236949169254812,0.01994175,1.4406476,0.16064472,15,12.802222,2.4064226,14.085896,11.679473,1.4062201,15.645093,0.595306,False,,831.0214637382749,127.7302627173872,26.61606881193905,0.15855776,0.06469932,0.22325708,False,False,False,50-90%,43.95706659165151,9.587078486334407,121.74627865403136,-35.85653442674139,Below Top 5% Threshold
6795994170565604352,306.9669565452138,-32.00506784076632,29.990646503878647,0.05066431,109.87367715297025,0.053944804,-38.278638127362406,0.04452234,1.2137084,0.3776621,18,13.727173,2.7226238,15.247139,12.524515,1.4531554,,,False,,591.9481949285707,116.35067283003008,18.39096312776187,0.08411436,0.13914269,0.22325705,False,False,False,50-90%,33.3437293481043,11.112102139407959,10.867097454549086,-33.36222506298612,Below Top 5% Threshold
4360275817086026624,260.6625496820656,-7.074797542518686,29.34991457921352,0.07405671,37.27728749470477,0.07737454,-49.97506296221002,0.055526238,1.109845,0.50654584,17,14.308251,2.9670029,15.991711,13.024708,1.5267153,-45.82336,2.2973123,False,,396.31676373839736,62.346636485376884,10.069956389895372,0.045262348,0.17798233,0.22324468,False,False,False,50-90%,34.07164941829949,11.646285208015238,15.95174829475111,16.111554275871512,Below Top 5% Threshold
1461125613285603840,197.3939952563072,28.98419479473504,77.89556062742207,0.03465126,-338.5604231864207,0.025488595,-203.97975715623872,0.017537693,1.351123,0.23741044,19,12.576009,3.0830355,14.379957,11.296922,1.5049318,-2.9237273,2.067351,False,,2247.9863294236256,395.26054885061114,24.054269061261994,0.13069488,0.09251377,0.22320865,False,False,False,50-90%,12.8377020711494,12.033572536761271,58.86810241227939,85.58941234829717,Below Top 5% Threshold
5159273530961537280,44.54386841979765,-12.882602840627078,86.95743346181864,0.03548757,274.154354631563,0.027559433,539.5078911804316,0.030173521,1.3890574,0.20321032,14,11.579974,2.476037,12.9174795,10.4414425,1.4128011,101.377266,0.43684816,False,3154.643,2450.363149234593,605.1688812301944,32.99068075261132,0.1427202,0.08034156,0.22306176,False,False,False,50-90%,11.499879425938682,11.276507565590205,193.5799670094572,-57.133737902996074,Below Top 5% Threshold
