source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe,parallax_error,pmra_error,pmdec_error,member_prob
52750861345590656,62.81973219055865,22.256199136543117,5.641411957334852,66.79629546020436,-26.396177597141808,14.05787,1.0119408,0.022868905,0.026064109,0.019708836,1.0
52787557546948224,63.543596850681055,22.270541438933954,9.638776092875421,152.97605939883536,-202.9205918230453,15.018771,0.93796474,0.030424623,0.039767485,0.027513534,1.0
52868577810083712,62.85230003967828,22.706083466658225,9.60192933634169,38.61108161774041,-18.088060343839707,15.134316,0.9338492,0.03353679,0.046304643,0.028506694,1.0
53069169964000128,61.463863905408196,21.65146021118914,9.39540249449191,24.157312466223352,-106.61084104381861,10.660439,1.0679985,0.017602488,0.020833407,0.011308041,1.0
53085696998052480,61.16076295562972,21.779862414423693,7.6554592038699525,33.08587435684607,-28.903054307436914,15.871633,1.0484152,0.05462739,0.05434826,0.03413262,1.0
53331850162739328,59.734236076594904,22.41015974837727,5.995848033297774,59.93061844298456,-46.73306564689537,13.512017,1.0563049,0.016741022,0.02171537,0.012160207,1.0
53515017631040384,61.89591713591606,22.627563932829442,7.917160253100115,4.131323336834434,-15.363908901463581,15.692731,1.1686568,0.06329938,0.07261364,0.05064366,1.0
53600234078313984,61.94054835439016,22.983870084033228,9.408417721794642,60.823122930224216,-13.439318821666749,14.926,1.0740584,0.03278447,0.037627123,0.02792829,1.0
53806907906380544,61.652163424871894,23.221194414820364,6.461507653432889,-44.69189617415132,9.168011635774292,13.504304,1.1992899,0.028684985,0.03220271,0.021573734,1.0
54443422056702848,50.010341234529875,15.957954415663938,7.528135788917396,-10.497948930072038,-7.682640076075837,16.59718,1.041574,0.0680158,0.081271514,0.077650964,1.0
54806260895978240,52.913128144864565,16.97243727886579,7.952659259038215,-6.31014282564032,-17.866949483781607,14.497784,1.017365,0.027093373,0.027374672,0.020827895,1.0
